S98, 98.0227810302779, 2828.049873521073, 2828.049873521073
S99, 72.1669768358154, 2828.456196074239, 2828.456196074239
S100, 90.3271097758566, 2829.431980988731, 2829.431980988731
S101, 700.508920133982, 2828.035463732826, 2828.035463732826
S102, 23.4618793140399, 2836.302571204033, 2836.302571204033
S103, 21.164453081965, 2836.834062448716, 2836.834062448716
S104, 42.8558137717866, 2837.709560751198, 2837.709560751198
S105, 87.1354909970123, 2837.894241639695, 2837.894241639695
S106, 30.1297795313892, 2842.648153239477, 2842.648153239477
S107, 258.941583864103, 2837.432248211665, 2837.432248211665
S108, 93.6217171162, 2844.521728998016, 2844.521728998016
S109, 26.6612247222422, 2846.327688737739, 2846.327688737739
S110, 75.9163444268218, 2846.240826203947, 2846.240826203947
S111, 82.4721284861323, 2846.290345396786, 2846.290345396786
S112, 34.5260644464077, 2845.79200070092, 2845.79200070092
S113, 457.376960413196, 2845.79200070092, 2845.79200070092
S115, 216.433850235402, 2860.105691444776, 2860.105691444776
S116, 56.8950667477018, 2885.031736047269, 2885.031736047269
S117, 540.508807034807, 2888.10425254681, 2888.10425254681
S118, 81.1882998783499, 2919, 2919
S119, 348.834557711699, 2921.708077364623, 2921.708077364623
S120, 492.919849652093, 2940, 2940
S121, 123.730476473221, 2969, 2969
S122, 66.5940183390547, 2978, 2978
S123, 172.563659405967, 2982, 2982
S124, 205.747549554114, 2992, 2992
S125, 104.968806720943, 3004, 3004
S126, 129.22027684182, 3009, 3009
S127, 247.360013053132, 3020.063686819457, 3020.063686819457
S129, 483.118583948891, 3032.864918988268, 3032.864918988268
S130, 160.53707115155, 3055.926669207386, 3055.926669207386
S131, 117.408984402359, 3065.883965463866, 3065.883965463866
S132, 96.5009032223663, 3072, 3072
S133, 179.283038102528, 3078, 3078
S134, 133.556762294699, 3090, 3090
SA134, 27.9534940495111, 3098, 3098
S135, 189.890658487807, 3099, 3099
S136, 38.9515248393356, 3111, 3111
S137, 51.9878289856051, 3113, 3113
S138, 95.4110689832533, 3116.34966445363, 3116.34966445363
S139, 215.556644938506, 3124, 3124
S140, 215.387368922015, 3137, 3137
S141, 50.6150937812414, 3146.702392754089, 3146.702392754089
S142, 183.63933895224, 3151.021711295939, 3151.021711295939
S143, 116.689825470123, 3164, 3164
S144, 128.288606550384, 3171, 3171
S145, 43.2067075561128, 3181, 3181
S146, 216.869359386488, 3182, 3182
S147, 48.8325205442857, 3197, 3197
S148, 324.393084153521, 3200, 3200
S149, 199.691230896392, 3219, 3219
S150, 253.11837756051, 3232, 3232
S151, 59.3004469650698, 3248, 3248
S152, 176.549983919438, 3252, 3252
S153, 103.017143918475, 3264, 3264
S154, 161.117449426751, 3270, 3270
S155, 31.4624017448929, 3279, 3279
S156, 135.611722958132, 3282, 3282
S157, 75.6141256359149, 3289, 3289
S158, 109.852126594386, 3294, 3294
S159, 55.9934680833724, 3300, 3300
S160, 66.6403904808382, 3304, 3304
S161, 44.9646270781205, 3308, 3308
S162, 159.51305457724, 3310, 3310
S163, 24.998393565061, 3318, 3318
S164, 209.946931002924, 3319, 3319
S165, 58.8315902125001, 3336, 3336
S166, 77.1698493057007, 3339, 3339
S167, 45.6427196407617, 3344, 3344
S168, 87.0745976112559, 3347, 3347
S169, 80.0233246981809, 3352, 3352
S170, 287.638137946152, 3358, 3358
S171, 102.471049735748, 3373, 3373
S172, 170.730411875792, 3379, 3379
S173, 28.7753432556703, 3388, 3388
S174, 49.0125375551538, 3390, 3390
S175, 8.60945399361031, 3393, 3393
S176, 136.634865198293, 3393, 3393
S177, 24.0158323573199, 3399, 3399
S178, 102.581868464144, 3401, 3401
S179, 27.6622229160316, 3405, 3405
S181, 31.9038491947663, 3425, 3425
S183, 713.801625006578, 3440, 3440
S185, 200.367675504554, 3491, 3491
S187, 28.786615548045, 3509, 3509
S189, 28.2230736983509, 3519, 3519
S191, 54.1650532222445, 3522, 3522
S193, 87.654035552648, 3529, 3529
